Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-3_n-1,alpha_k-3_n-2,beta_k-1_n-1,beta_k-1_n-2,beta_k-2_n-1,beta_k-2_n-2,beta_k-3_n-1,beta_k-3_n-2,theta_k-1_n-1,theta_k-1_n-2,theta_k-2_n-1,theta_k-2_n-2,theta_k-3_n-1,theta_k-3_n-2
2.0,6.0,217,1.0,0.0,8126.0,8604.0,0.7055565987411401,10.393,8.552007970579925,0.0,0.7055565987411401,0.0,0.2944434012588599,3.0,1.0,101.0,16.0,24.0,33.0,1.0,3.0,8.0,93.0,13.0,4.0,0.9943151957357129,0.02403941377636447,0.9625685262347619,0.11402318855552503,0.5802374649865867,0.9028131726322531
2.0,6.0,218,1.0,0.0,8112.0,8592.0,0.6930694513756347,10.393,8.46588080498961,0.0,0.6930694513756347,0.0,0.3069305486243653,3.0,1.0,102.0,16.0,24.0,33.0,1.0,3.0,8.0,94.0,13.0,4.0,0.5244010554904228,0.08032587945680364,0.9578635271756383,0.14413834363352787,0.6773408486251374,0.8632405962004788
3.0,9.0,219,1.0,1.0,8098.0,8580.0,0.5974974413942304,10.393,6.600382482738248,0.0,0.0,0.5974974413942304,0.40250255860576956,3.0,1.0,103.0,16.0,24.0,33.0,1.0,3.0,8.0,95.0,13.0,4.0,0.8848542018336102,0.18957896072737535,0.8980163876856395,0.16848707031538648,0.5571411983104644,0.8722036334844101
4.0,0.0,220,0.0,0.0,8073.0,8563.0,0.6605830120556491,10.393000000000002,8.265412788408852,0.0,0.6605830120556491,0.0,0.33941698794435093,3.0,1.0,103.0,16.0,25.0,34.0,1.0,3.0,8.0,95.0,13.0,4.0,0.5237943423949047,0.056617680870345556,0.9511280666295227,0.21975262999653195,0.7587801856919317,0.8685874526115278
4.0,0.0,221,0.0,0.0,8073.0,8563.0,0.5949519601598012,10.393,6.5979979278561345,0.0,0.0,0.5949519601598012,0.40504803984019877,3.0,1.0,103.0,16.0,25.0,34.0,1.0,3.0,8.0,95.0,13.0,4.0,0.3996262414817012,0.4258572420922969,0.9165059889057183,0.18628825672572158,0.5588138144931183,0.8768403538298654
2.0,0.0,222,0.0,0.0,8073.0,8563.0,0.710909948006406,10.393,8.50651444430542,0.0,0.710909948006406,0.0,0.28909005199359405,3.0,1.0,103.0,16.0,25.0,34.0,1.0,3.0,8.0,95.0,13.0,4.0,0.5653208000485467,0.8005755783708651,0.9439664548602757,0.1276146790302653,0.6397703081483921,0.8912591878987504
2.0,6.0,223,1.0,0.0,8073.0,8563.0,0.7497301281767669,10.392999999999999,8.625368002613419,0.0,0.7497301281767669,0.0,0.2502698718232331,3.0,1.0,103.0,16.0,25.0,34.0,1.0,3.0,9.0,96.0,13.0,4.0,0.8870259940019004,0.12663068232009791,0.9232149529098377,0.08521018719965429,0.754480354038698,0.8328407719269652
4.0,0.0,224,0.0,0.0,8059.0,8551.0,0.7559637869377831,10.393,8.47991887427035,0.0,0.7559637869377831,0.0,0.2440362130622169,3.0,1.0,104.0,16.0,25.0,34.0,1.0,3.0,9.0,97.0,13.0,4.0,0.6532945485506035,0.16838449001288958,0.8814662633068194,0.12795321390237765,0.6697574533048031,0.8550738975682091
2.0,6.0,225,1.0,0.0,8059.0,8551.0,0.6922565419275519,10.393,8.472245069706299,0.0,0.6922565419275519,0.0,0.3077434580724481,3.0,1.0,104.0,16.0,25.0,34.0,1.0,3.0,9.0,97.0,13.0,4.0,0.7470284876097529,0.040529938244614164,0.9606194419784951,0.14223165076536845,0.629851199692913,0.9636098352150961
2.0,3.0,226,0.0,1.0,8045.0,8539.0,0.7528031708138636,10.393000000000002,8.389935402234036,0.0,0.7528031708138636,0.0,0.2471968291861364,3.0,1.0,105.0,16.0,25.0,34.0,1.0,3.0,9.0,98.0,13.0,4.0,0.9022995905040967,0.10508055305342588,0.8639599169187139,0.15548133854203938,0.6693147276717211,0.8623585975523157
2.0,6.0,227,1.0,0.0,8034.0,8534.0,0.7257051878290367,10.393,8.523504137128992,0.0,0.7257051878290367,0.0,0.2742948121709633,3.0,1.0,105.0,17.0,25.0,34.0,1.0,3.0,10.0,98.0,13.0,4.0,0.342985095383322,0.44106048037460505,0.9288750514526839,0.11972652812872656,0.6507293590954054,0.9697062759191314
2.0,6.0,228,1.0,0.0,8020.0,8522.0,0.6885305197378826,10.393,8.308980837696552,0.0,0.6885305197378826,0.0,0.3114694802621174,3.0,1.0,106.0,17.0,25.0,34.0,1.0,3.0,10.0,99.0,13.0,4.0,0.7734308608912457,0.5103443801945304,0.9237482436408655,0.19654453032586733,0.6787048131846267,0.8945903084762614
2.0,6.0,229,1.0,0.0,8006.0,8510.0,0.7260112204627028,10.393,8.426456170700986,0.0,0.7260112204627028,0.0,0.27398877953729717,3.0,1.0,107.0,17.0,25.0,34.0,1.0,3.0,10.0,100.0,13.0,4.0,0.9584228968561489,0.6647989776056806,0.9047673611345458,0.1498602452036364,0.6694340725248487,0.895873286640145
4.0,0.0,230,0.0,0.0,7992.0,8498.0,0.7465493218434097,10.393,8.474342252222378,0.0,0.7465493218434097,0.0,0.2534506781565903,3.0,1.0,108.0,17.0,25.0,34.0,1.0,3.0,10.0,101.0,13.0,4.0,0.7395934724333336,0.32029771332711254,0.8912568189579736,0.1312535294080588,0.7728329956924065,0.777112850397739
2.0,6.0,231,1.0,0.0,7992.0,8498.0,0.6907003379250126,10.393,8.336777191657367,0.0,0.6907003379250126,0.0,0.3092996620749874,3.0,1.0,108.0,17.0,25.0,34.0,1.0,3.0,10.0,101.0,13.0,4.0,0.9967495081067222,0.13059081968437114,0.9279863267667673,0.18683979792007926,0.7368763847022215,0.9094648881532535
2.0,9.0,232,1.0,1.0,7978.0,8486.0,0.6784993779082843,10.393,8.352255414711077,0.0,0.6784993779082843,0.0,0.3215006220917157,3.0,1.0,109.0,17.0,25.0,34.0,1.0,3.0,10.0,102.0,13.0,4.0,0.6131342131915999,0.3712520082249519,0.9487209963556505,0.18504840685820037,0.6472397629181948,0.9200077552756893
2.0,6.0,233,1.0,0.0,7953.0,8469.0,0.7431984408559242,10.393,8.463978664828137,0.0,0.7431984408559242,0.0,0.25680155914407576,3.0,1.0,110.0,18.0,25.0,34.0,1.0,3.0,10.0,102.0,13.0,4.0,0.9132964552633381,0.06644504543613856,0.8928012174351694,0.1349940914153014,0.768019957844061,0.9546136722856928
2.0,6.0,234,1.0,0.0,7939.0,8457.0,0.7230813545814228,10.393,8.280187740203486,0.0,0.7230813545814228,0.0,0.27691864541857725,3.0,1.0,111.0,18.0,25.0,34.0,1.0,3.0,10.0,103.0,13.0,4.0,0.7621068938216836,0.05399151723626805,0.8725441494549399,0.19614469920174196,0.7771259626799465,0.921121429261483
2.0,6.0,235,1.0,0.0,7925.0,8445.0,0.7298507358048993,10.393,8.480833233777114,0.0,0.7298507358048993,0.0,0.27014926419510066,3.0,1.0,112.0,18.0,25.0,34.0,1.0,3.0,10.0,104.0,13.0,4.0,0.32463362617027003,0.2273188725201458,0.9132261801531865,0.13224831204744145,0.5909783395273184,0.777925830508661
3.0,9.0,236,1.0,1.0,7911.0,8433.0,0.5912267522117357,10.393,6.6051189269882125,0.0,0.0,0.5912267522117357,0.4087732477882643,3.0,1.0,113.0,18.0,25.0,34.0,1.0,3.0,10.0,105.0,13.0,4.0,0.7624948229492142,0.29620919008436647,0.9409053811922147,0.15120320154160513,0.5644717126219579,0.879645445282704
4.0,0.0,237,0.0,0.0,7886.0,8416.0,0.5856180610027203,10.393,6.540713751240686,0.0,0.0,0.5856180610027203,0.4143819389972797,3.0,1.0,113.0,18.0,26.0,35.0,1.0,3.0,10.0,105.0,13.0,4.0,0.7161644559718563,0.3102991556257079,0.8743699095308556,0.13988508465951005,0.5503656292424004,0.9129039206851068
2.0,9.0,238,1.0,1.0,7886.0,8416.0,0.6579627934206385,10.393,8.18834862029535,0.0,0.6579627934206385,0.0,0.34203720657936154,3.0,1.0,113.0,18.0,26.0,35.0,1.0,3.0,10.0,105.0,13.0,4.0,0.9639238025701111,0.06582145478958666,0.9341354469628556,0.2470754307144231,0.699529002943186,0.9243950686219361
4.0,0.0,239,0.0,0.0,7861.0,8399.0,0.6979644984171788,10.393,8.45773179736537,0.0,0.6979644984171788,0.0,0.3020355015828212,3.0,1.0,114.0,19.0,26.0,35.0,1.0,3.0,10.0,105.0,13.0,4.0,0.904444058573599,0.04554386864846506,0.9490742854390111,0.1457638339353876,0.6352719708599667,0.8681904293901311
2.0,6.0,240,1.0,0.0,7861.0,8399.0,0.7137813647033027,10.393,8.38992549941371,0.0,0.7137813647033027,0.0,0.28621863529669733,3.0,1.0,114.0,19.0,26.0,35.0,1.0,3.0,10.0,105.0,13.0,4.0,0.5900572463009311,0.23496864871222134,0.9111893923300234,0.1639845008088756,0.7487261534189472,0.8899707206755222
3.0,7.0,241,0.0,1.0,7847.0,8387.0,0.6098962785109848,10.393,6.620126021736758,0.0,0.0,0.6098962785109848,0.3901037214890152,3.0,1.0,115.0,19.0,26.0,35.0,1.0,3.0,10.0,106.0,13.0,4.0,0.8976154128530368,0.11247572761903737,0.9095946008356908,0.14343716516819852,0.5515582539025248,0.8471624423739545
2.0,6.0,242,1.0,0.0,7836.0,8382.0,0.7439088484087732,10.392999999999999,8.491030845149393,0.0,0.7439088484087732,0.0,0.25609115159122675,3.0,1.0,115.0,19.0,26.0,36.0,1.0,3.0,10.0,106.0,14.0,4.0,0.5524452518845381,0.2573114302297961,0.8984004621012714,0.1266537447691524,0.6933059081617007,0.9272378870166409
3.0,7.0,243,0.0,1.0,7822.0,8370.0,0.6001329959816663,10.393,6.4367444211566625,0.0,0.0,0.6001329959816663,0.39986700401833375,3.0,1.0,116.0,19.0,26.0,36.0,1.0,3.0,10.0,107.0,14.0,4.0,0.8379207238926158,0.0609122074200228,0.9461668597956074,0.13214024058370794,0.5063175716174734,0.9299438177088453
2.0,6.0,244,1.0,0.0,7811.0,8365.0,0.744604878715674,10.393000000000002,8.532980549282565,0.0,0.744604878715674,0.0,0.25539512128432595,3.0,1.0,116.0,19.0,26.0,37.0,1.0,3.0,10.0,107.0,15.0,4.0,0.7216008384778315,0.003977202746455466,0.9075561575425698,0.11381382261090052,0.6718596937519571,0.929597789937453
4.0,0.0,245,0.0,0.0,7797.0,8353.0,0.7446172112836955,10.393,8.510800695412518,0.0,0.7446172112836955,0.0,0.2553827887163045,3.0,1.0,117.0,19.0,26.0,37.0,1.0,3.0,10.0,108.0,15.0,4.0,0.8156997756251981,0.4253877717387201,0.9022563500679569,0.12053801647468046,0.7220170472210828,0.9402400565810164
2.0,6.0,246,1.0,0.0,7797.0,8353.0,0.723208757963049,10.392999999999999,8.52570457785829,0.0,0.723208757963049,0.0,0.27679124203695105,3.0,1.0,117.0,19.0,26.0,37.0,1.0,3.0,10.0,108.0,15.0,4.0,0.45947991202963234,0.11120353611621346,0.9326212342317768,0.11945276923087586,0.6026884837976759,0.8918793096328326
4.0,0.0,247,0.0,0.0,7783.0,8341.0,0.7281731105002095,10.393,8.321636845937691,0.0,0.7281731105002095,0.0,0.2718268894997905,3.0,1.0,118.0,19.0,26.0,37.0,1.0,3.0,10.0,109.0,15.0,4.0,0.7447022858809735,0.1630611248192954,0.8765419512394835,0.1819197899430728,0.635071618935591,0.9225743377533067
2.0,6.0,248,1.0,0.0,7783.0,8341.0,0.6983542893908788,10.393,8.416939564738179,0.0,0.6983542893908788,0.0,0.30164571060912115,3.0,1.0,118.0,19.0,26.0,37.0,1.0,3.0,10.0,109.0,15.0,4.0,0.8359905234519479,0.048697887790212745,0.9381811438051033,0.1588722690309018,0.6685484018968582,0.973940089725542
3.0,2.0,249,1.0,0.0,7769.0,8329.0,0.5892508832060843,10.393,6.579068822625948,0.0,0.0,0.5892508832060843,0.4107491167939157,3.0,1.0,119.0,19.0,26.0,37.0,1.0,3.0,10.0,110.0,15.0,4.0,0.6948599614672575,0.37099531366372673,0.9774453688239997,0.12005253390019871,0.5585209866275923,0.8925777055790711
2.0,6.0,250,1.0,0.0,7755.0,8317.0,0.7038072003351469,10.393,8.440242058868735,0.0,0.7038072003351469,0.0,0.2961927996648531,3.0,1.0,119.0,19.0,27.0,37.0,1.0,3.0,10.0,110.0,15.0,5.0,0.8952538346661687,0.22852450252331108,0.9367865789988363,0.15016509774170167,0.5505837697653836,0.8086190744735647
4.0,0.0,251,0.0,0.0,7741.0,8305.0,0.6902687414466273,10.393,8.386881115404485,0.0,0.6902687414466273,0.0,0.3097312585533727,3.0,1.0,120.0,19.0,27.0,37.0,1.0,3.0,10.0,111.0,15.0,5.0,0.9965342372801306,0.2443824866781162,0.9414447392645641,0.17056620886710583,0.6544846341967535,0.9024584128484107
4.0,0.0,252,0.0,0.0,7741.0,8305.0,0.5823503308374327,10.393000000000002,6.5852835769082265,0.0,0.0,0.5823503308374327,0.41764966916256735,3.0,1.0,120.0,19.0,27.0,37.0,1.0,3.0,10.0,111.0,15.0,5.0,0.8318878273240452,0.4333608402405647,0.9419099911666622,0.16371291990600986,0.5670325659124015,0.9007445208730074
4.0,0.0,253,0.0,0.0,7741.0,8305.0,0.6703599311204931,10.393,8.277622536214432,0.0,0.6703599311204931,0.0,0.3296400688795069,3.0,1.0,120.0,19.0,27.0,37.0,1.0,3.0,10.0,111.0,15.0,5.0,0.9898947691689178,0.10739189303841418,0.9404877281811809,0.2124348544596951,0.6606800281824723,0.921344740836694
4.0,0.0,254,0.0,0.0,7741.0,8305.0,0.7470848211973249,10.393000000000002,8.450311660271055,0.0,0.7470848211973249,0.0,0.2529151788026751,3.0,1.0,120.0,19.0,27.0,37.0,1.0,3.0,10.0,111.0,15.0,5.0,0.7198109816101276,0.23775516946935016,0.8849111411492305,0.13842269730776954,0.6412749799019634,0.9508289118620088
4.0,0.0,255,0.0,0.0,7741.0,8305.0,0.6996215763377894,10.393,8.491198672875155,0.0,0.6996215763377894,0.0,0.30037842366221057,3.0,1.0,120.0,19.0,27.0,37.0,1.0,3.0,10.0,111.0,15.0,5.0,0.7801303617741442,0.17057018841428156,0.9553133460478077,0.13461698155113816,0.6640501933738062,0.9249546283100617
4.0,0.0,256,0.0,0.0,7741.0,8305.0,0.6977185281132527,10.393000000000002,8.394476582131464,0.0,0.6977185281132527,0.0,0.30228147188674725,3.0,1.0,120.0,19.0,27.0,37.0,1.0,3.0,10.0,111.0,15.0,5.0,0.8230341163132759,0.21260932298426147,0.9333240151742062,0.16628685101970572,0.7483514729958408,0.8979699021227858
4.0,0.0,257,0.0,0.0,7741.0,8305.0,0.733221446771435,10.393000000000002,8.480302452222569,0.0,0.733221446771435,0.0,0.26677855322856503,3.0,1.0,120.0,19.0,27.0,37.0,1.0,3.0,10.0,111.0,15.0,5.0,0.8530037553968236,0.029088897068032034,0.9088995303595852,0.1318038120430492,0.6675486831359403,0.8878830422919817
2.0,6.0,258,1.0,0.0,7741.0,8305.0,0.7067156961707408,10.393,8.363041280565568,0.0,0.7067156961707408,0.0,0.2932843038292592,3.0,1.0,120.0,19.0,27.0,37.0,1.0,3.0,10.0,111.0,15.0,5.0,0.9411202509596522,0.2071937826315646,0.9135501456884815,0.17421391870471167,0.6638155217203411,0.7930039652322364
2.0,0.0,259,0.0,0.0,7727.0,8293.0,0.7151924664499285,10.393,8.327081614243902,0.0,0.7151924664499285,0.0,0.2848075335500715,3.0,1.0,121.0,19.0,27.0,37.0,1.0,3.0,10.0,112.0,15.0,5.0,0.903963488371271,0.6318617984093984,0.8938017616029593,0.18350254183291367,0.6643829739235243,0.93112699943001
4.0,0.0,260,0.0,0.0,7727.0,8293.0,0.6095583610486501,10.393,6.641942348053477,0.0,0.0,0.6095583610486501,0.39044163895134987,3.0,1.0,121.0,19.0,27.0,37.0,1.0,3.0,11.0,113.0,15.0,5.0,0.4639227860842924,0.013618543357810257,0.9398289634287034,0.20540736035425503,0.5582139245729625,0.8395503800242347
2.0,6.0,261,1.0,0.0,7727.0,8293.0,0.7401031991287613,10.393000000000002,8.482680924860617,0.0,0.7401031991287613,0.0,0.2598968008712387,3.0,1.0,121.0,19.0,27.0,37.0,1.0,3.0,11.0,113.0,15.0,5.0,0.9431810458725517,0.06920785790113654,0.901018420790613,0.12985257650915563,0.6790844053773957,0.858415090884482
2.0,6.0,262,1.0,0.0,7713.0,8281.0,0.757039822826542,10.393,8.44380110635628,0.0,0.757039822826542,0.0,0.24296017717345797,3.0,1.0,122.0,19.0,27.0,37.0,1.0,3.0,11.0,114.0,15.0,5.0,0.8354822199201777,0.27809471630027566,0.8717488347201565,0.138544390906352,0.7122598147531314,0.7918602673121855
3.0,9.0,263,1.0,1.0,7699.0,8269.0,0.6269719783510774,10.393,6.563696922376453,0.0,0.0,0.6269719783510774,0.37302802164892257,3.0,1.0,123.0,19.0,27.0,37.0,1.0,3.0,11.0,115.0,15.0,5.0,0.8649688250295666,0.334015849103889,0.8712702011354768,0.1593595033689432,0.520568260311902,0.8444129783675275
2.0,6.0,264,1.0,0.0,7674.0,8252.0,0.7352825678569711,10.393,8.33166690929338,0.0,0.7352825678569711,0.0,0.2647174321430289,3.0,1.0,123.0,19.0,28.0,38.0,1.0,3.0,11.0,115.0,15.0,5.0,0.7220130716311788,0.1085961930304161,0.8704868501819835,0.1770805564833126,0.6194640325299268,0.8940800790710003
4.0,0.0,265,0.0,0.0,7660.0,8240.0,0.5823061147155307,10.393000000000002,6.471877346808676,0.0,0.0,0.5823061147155307,0.4176938852844693,3.0,1.0,124.0,19.0,28.0,38.0,1.0,3.0,11.0,116.0,15.0,5.0,0.9913670571097273,0.34070105978127446,0.9266146249419617,0.19374806146157408,0.5325225587356553,0.9447895432263161
4.0,0.0,266,0.0,0.0,7660.0,8240.0,0.7608436352191277,10.393,8.575893446722251,0.0,0.7608436352191277,0.0,0.23915636478087232,3.0,1.0,124.0,19.0,28.0,38.0,1.0,3.0,11.0,116.0,15.0,5.0,0.4286882958001788,0.5654645387707631,0.8981928606077364,0.09864880904268303,0.7653042350896854,0.9186773403478443
2.0,6.0,267,1.0,0.0,7660.0,8240.0,0.7037522388650411,10.393,8.496321166836736,0.0,0.7037522388650411,0.0,0.2962477611349589,3.0,1.0,124.0,19.0,28.0,38.0,1.0,3.0,11.0,116.0,15.0,5.0,0.9073669946019205,0.5191275900969727,0.9509975552073086,0.13218324221574368,0.6965491451625186,0.8578264343835541
4.0,0.0,268,0.0,0.0,7646.0,8228.0,0.7121216666777718,10.393000000000002,8.498217806659122,0.0,0.7121216666777718,0.0,0.28787833332222823,3.0,1.0,125.0,19.0,28.0,38.0,1.0,3.0,11.0,117.0,15.0,5.0,0.42835596228295214,0.3929370892656298,0.940293197888279,0.13002831324241623,0.7238877957715882,0.9447886101386239
2.0,6.0,269,1.0,0.0,7646.0,8228.0,0.7174623841263029,10.393,8.487696002026176,0.0,0.7174623841263029,0.0,0.2825376158736971,3.0,1.0,125.0,19.0,28.0,38.0,1.0,3.0,11.0,117.0,15.0,5.0,0.7477434885620506,0.45429637365442194,0.9306918414536813,0.1323719160912817,0.7299169290150213,0.9214971079008698
2.0,6.0,270,1.0,0.0,7632.0,8216.0,0.7308495518676892,10.393,8.577492902238571,0.0,0.7308495518676892,0.0,0.2691504481323108,3.0,1.0,126.0,19.0,28.0,38.0,1.0,3.0,11.0,118.0,15.0,5.0,0.7602390737311454,0.49723036592013664,0.9354429975517387,0.10220318383795386,0.7676599069643562,0.9299940261617202
4.0,0.0,271,0.0,0.0,7618.0,8204.0,0.7144786512106491,10.393,8.425678279565442,0.0,0.7144786512106491,0.0,0.28552134878935087,3.0,1.0,127.0,19.0,28.0,38.0,1.0,3.0,11.0,119.0,15.0,5.0,0.97761484669076,0.13818053605250888,0.9191782596105637,0.15252502250632174,0.6462160234023799,0.9143023809920725
2.0,6.0,272,1.0,0.0,7618.0,8204.0,0.6918762462294636,10.393,8.34134963178203,0.0,0.6918762462294636,0.0,0.30812375377053636,3.0,1.0,127.0,19.0,28.0,38.0,1.0,3.0,11.0,119.0,15.0,5.0,0.7518539330136353,0.013624654989635556,0.9275816482528978,0.18502994687148072,0.6429112529315836,0.8807518436157367
2.0,6.0,273,1.0,0.0,7604.0,8192.0,0.726097452543346,10.393,8.56533959702159,0.0,0.726097452543346,0.0,0.273902547456654,3.0,1.0,128.0,19.0,28.0,38.0,1.0,3.0,11.0,120.0,15.0,5.0,0.9840743708468368,0.26303679613389597,0.9385955860339793,0.10665158728016849,0.6069429757045333,0.8992649881051001
2.0,6.0,274,1.0,0.0,7590.0,8180.0,0.7058226694391073,10.393,8.45707759039187,0.0,0.7058226694391073,0.0,0.2941773305608927,3.0,1.0,129.0,19.0,28.0,38.0,1.0,3.0,11.0,121.0,15.0,5.0,0.9968690852363268,0.1026785589317196,0.9383434640094837,0.14435028769527744,0.7053550907159019,0.8662771439512811
2.0,6.0,275,1.0,0.0,7576.0,8168.0,0.747207661117739,10.393000000000002,8.42215858598652,0.0,0.747207661117739,0.0,0.25279233888226105,3.0,1.0,130.0,19.0,28.0,38.0,1.0,3.0,11.0,122.0,15.0,5.0,0.7174911574358954,0.41670332349911243,0.8780809077937444,0.14690781102245107,0.7175000251044573,0.9304127614357087
2.0,6.0,276,1.0,0.0,7562.0,8156.0,0.7119702211917969,10.393000000000002,8.321602543790483,0.0,0.7119702211917969,0.0,0.28802977880820313,3.0,1.0,131.0,19.0,28.0,38.0,1.0,3.0,11.0,123.0,15.0,5.0,0.45228264387231637,0.2856338937612954,0.8964815862448939,0.186070766736252,0.6338553220478301,0.8458339432522465
2.0,6.0,277,1.0,0.0,7548.0,8144.0,0.7100320732370266,10.393000000000002,8.4216075237391,0.0,0.7100320732370266,0.0,0.28996792676297345,3.0,1.0,132.0,19.0,28.0,38.0,1.0,3.0,11.0,124.0,15.0,5.0,0.6881296207736757,0.04000946995538444,0.9239174355681516,0.1547748044446919,0.7214991358587038,0.8955231895865452
2.0,6.0,278,1.0,0.0,7534.0,8132.0,0.7493516071529895,10.393,8.589617698081986,0.0,0.7493516071529895,0.0,0.25064839284701046,3.0,1.0,133.0,19.0,28.0,38.0,1.0,3.0,11.0,125.0,15.0,5.0,0.9062032425893345,0.014125049962315263,0.9152169188242325,0.09602607546926391,0.5313568786815298,0.8403659676295221
4.0,0.0,279,0.0,0.0,7520.0,8120.0,0.7089984021609588,10.393,8.530397180230244,0.0,0.7089984021609588,0.0,0.2910015978390412,3.0,1.0,134.0,19.0,28.0,38.0,1.0,3.0,11.0,126.0,15.0,5.0,0.976978692453858,0.29608649658645175,0.9524879053123231,0.12035241365874835,0.7057585638772595,0.8863576541593193
4.0,0.0,280,0.0,0.0,7520.0,8120.0,0.7072143617416028,10.393000000000002,8.425638334813799,0.0,0.7072143617416028,0.0,0.2927856382583972,3.0,1.0,134.0,19.0,28.0,38.0,1.0,3.0,11.0,126.0,15.0,5.0,0.9792423080636992,0.04981350927678433,0.928609756396027,0.15410446681318984,0.6619500666546801,0.9171936361330064
2.0,6.0,281,1.0,0.0,7520.0,8120.0,0.7286620225644189,10.393,8.617864426391568,0.0,0.7286620225644189,0.0,0.2713379774355811,3.0,1.0,134.0,19.0,28.0,38.0,1.0,3.0,11.0,126.0,15.0,5.0,0.634823915003563,0.12731776099799405,0.9480812282438693,0.08999920190904269,0.7787426706228563,0.8492905467121665
2.0,6.0,282,1.0,0.0,7506.0,8108.0,0.6988706709192544,10.393,8.4082531857071,0.0,0.6988706709192544,0.0,0.30112932908074563,3.0,1.0,135.0,19.0,28.0,38.0,1.0,3.0,11.0,127.0,15.0,5.0,0.7829662407290747,0.011621896439280601,0.9352827660926071,0.1615614671894137,0.6425547240953775,0.9235319955293199
2.0,6.0,283,1.0,0.0,7492.0,8096.0,0.7376522404247015,10.393,8.580843845634691,0.0,0.7376522404247015,0.0,0.26234775957529854,3.0,1.0,136.0,19.0,28.0,38.0,1.0,3.0,11.0,128.0,15.0,5.0,0.9118274614025396,0.5738926133699859,0.9276222320967049,0.10023488361808001,0.720743506811532,0.9004891330740504
4.0,0.0,284,0.0,0.0,7478.0,8084.0,0.6927496806172841,10.393,8.332471926192152,0.0,0.6927496806172841,0.0,0.30725031938271585,3.0,1.0,137.0,19.0,28.0,38.0,1.0,3.0,11.0,129.0,15.0,5.0,0.9627875871722074,0.19252463256076757,0.9241384730713893,0.18769040523170388,0.6511360704679464,0.9130789478805519
2.0,6.0,285,1.0,0.0,7478.0,8084.0,0.72315250944095,10.393,8.542315278515876,0.0,0.72315250944095,0.0,0.27684749055905,3.0,1.0,137.0,19.0,28.0,38.0,1.0,3.0,11.0,129.0,15.0,5.0,0.9642796088821839,0.23955437549039488,0.9367690707130605,0.11427532148135827,0.7143462587028775,0.8876106031668504
2.0,6.0,286,1.0,0.0,7464.0,8072.0,0.731171122349781,10.393,8.578602267926628,0.0,0.731171122349781,0.0,0.268828877650219,3.0,1.0,138.0,19.0,28.0,38.0,1.0,3.0,11.0,130.0,15.0,5.0,0.7226850175256911,0.12578888905471414,0.9353007765204941,0.10181563098199758,0.6897328206188522,0.8398874489077244
2.0,6.0,287,1.0,0.0,7450.0,8060.0,0.720495482092204,10.393,8.539648150317722,0.0,0.720495482092204,0.0,0.27950451790779596,3.0,1.0,139.0,19.0,28.0,38.0,1.0,3.0,11.0,131.0,15.0,5.0,0.9926030502514449,0.2898341319897185,0.9395668965513323,0.11553263319447768,0.7114584250472411,0.8771748328698691
4.0,0.0,288,0.0,0.0,7436.0,8048.0,0.7089757187262773,10.393,8.467497727783885,0.0,0.7089757187262773,0.0,0.2910242812737227,3.0,1.0,140.0,19.0,28.0,38.0,1.0,3.0,11.0,132.0,15.0,5.0,0.987438995373376,0.08548450125998724,0.9367779532203581,0.1403895345307338,0.7123200396626125,0.934686211771404
2.0,9.0,289,1.0,1.0,7436.0,8048.0,0.718897433704694,10.393,8.588280584829201,0.0,0.718897433704694,0.0,0.28110256629530594,3.0,1.0,140.0,19.0,28.0,38.0,1.0,3.0,11.0,132.0,15.0,5.0,0.7632408919519885,0.1794686333080296,0.9536576528182614,0.1005139528849478,0.7883668313263169,0.7601248181593513
3.0,7.0,290,0.0,1.0,7411.0,8031.0,0.6274527226921253,10.393,6.526072859515621,0.0,0.0,0.6274527226921253,0.37254727730787474,3.0,1.0,141.0,20.0,28.0,38.0,1.0,3.0,11.0,132.0,15.0,5.0,0.8893544435684824,0.23372164352047414,0.9191126714999042,0.11525988327016982,0.5095307797910757,0.8573060762479502
2.0,6.0,291,1.0,0.0,7400.0,8026.0,0.7777331257231975,10.393,8.534908439233428,0.0,0.7777331257231975,0.0,0.22226687427680247,3.0,1.0,141.0,20.0,28.0,39.0,1.0,3.0,11.0,132.0,16.0,5.0,0.5618665543595751,0.3799259904884908,0.8693377782735279,0.10840607761698823,0.7617879048538219,0.849620496196231
4.0,0.0,292,0.0,0.0,7386.0,8014.0,0.5921234714046588,10.393,6.58932794937996,0.0,0.0,0.5921234714046588,0.4078765285953412,3.0,1.0,142.0,20.0,28.0,39.0,1.0,3.0,11.0,133.0,16.0,5.0,0.9887046412253275,0.4318972756393118,0.8793138341840409,0.12012796912828409,0.5588853816659296,0.8843351929477952
3.0,7.0,293,0.0,1.0,7386.0,8014.0,0.6192204232375967,10.393,6.576174734511246,0.0,0.0,0.6192204232375967,0.38077957676240326,3.0,1.0,142.0,20.0,28.0,39.0,1.0,3.0,11.0,133.0,16.0,5.0,0.7867563238239281,0.2465534221731236,0.9688898618588221,0.1019416386645051,0.5306600123026021,0.8504333599932049
